"Name","Score"
"C1orf234",1
"RP11-120A1.1",1
"PAX3",1
"AP000344.4",1
"RP11-195C7.3",1
"LINC01431",1
"RPS4XP15",1
"ADAMTS14",1
"PCED1B-AS1",1
"DPP3",1
"PTGIS",1
"TMEM119",1
"RP1-127D3.4",1
"LINC00844",1
"BIN2",1
"PHOSPHO1",1
"INTS6L",1
"RP11-563D10.1",1
"RP11-341D18.5",1
"CYP4Z2P",1
"AC053503.4",1
"ZNF670-ZNF695",1
"ZNF185",1
"RP11-513M1.1",1
"RP11-477N12.6",1
"MRPL46",1
"TEK",1
"AC000089.3",1
"ATG9B",1
"VILL",1
"AC107081.5",1
"CA5BP1",1
"IL23R",1
"SFXN2",1
"PTENP1-AS",1
"OGN",1
"RP11-613M10.8",1
"RP11-793H13.10",1
"TCP1P1",1
"FABP1",1
"CTD-2308N23.2",1
"RP1-256G22.2",1
"ADORA2A-AS1",1
"CBLC",1
"RP11-396C23.2",1
"EXTL3-AS1",1
"ADCY4",1
"C6orf3",1
"MCM5",1
"MSS51",1
"RP11-748L13.2",1
"RP11-565A3.1",1
"CARNS1",1
"RP11-479J7.1",1
"RP11-77P16.4",1
"SPNS3",1
"RP11-416N13.1",1
"GACAT1",1
"C17orf100",1
"CTD-2201E18.5",1
"AC007364.1",1
"AC067960.1",1
"RP11-364P22.2",1
"ZNF681",1
"TKFC",1
"RP11-1B20.1",1
"CTC-591M7.1",1
"RASL11B",1
"CD302",1
"RP11-776H12.1",1
"RP11-734K2.4",1
"CTD-2228K2.2",1
"RCSD1",1
"GRK7",1
"ATP2C2",1
"IRF1",1
"LECT1",1
"AC016700.5",1
"RP5-865N13.2",1
"RP11-428J1.4",1
"PTF1A",1
"RP11-179B2.2",1
"RP4-788P17.1",1
"RP11-191N8.2",1
"LINC01185",1
"SMN1",1
"RP11-779O18.3",1
"DOCK2",1
"ZBTB6",1
"RP11-624D11.2",1
"RP11-724N1.1",1
"EPSTI1",1
"TVP23B",1
"RPS3AP5",1
"RP11-514A9.1",1
"ATP1B3P1",1
"MSANTD3",1
"RP11-185E8.2",1
"LINC00924",1
"LINC00891",1
"RP11-335E6.2",1
"CLRN2",1
"C9orf147",1
"RP11-120J1.1",1
"CTD-2020K17.4",1
"RP3-466P17.1",1
"CD177",1
"SLC18A2",1
"TIGD6",1
"RP11-348J24.2",1
"GINS1",1
"RP11-162G10.5",1
"KLK5",1
"PNP",1
"MGC27382",1
"EXO1",1
"TIGD7",1
"CARM1P1",1
"ADGRL4",1
"NUDT17",1
"AC140481.8",1
"LINC01194",1
"HOXD10",1
"TMC3",1
"AC004156.3",1
"REM1",1
"RP11-298J20.3",1
"RP3-467L1.4",1
"RRN3P1",1
"SKOR2",1
"ADGRE4P",1
"PRC1-AS1",1
"FUT7",1
"RP13-753N3.1",1
"S1PR4",1
"LHX2",1
"GRAP",1
"GAS1RR",1
"DLEC1",1
"RP4-724E16.2",1
"LINC01300",1
"RP11-258O13.1",1
"KAZALD1",1
"RP11-353N4.5",1
"PCDH18",1
"RP11-48B3.5",1
"RP11-705C15.3",1
"TRABD2B",1
"FOXD2-AS1",1
"RASGRP4",1
"AC005276.1",1
"RP11-405M12.3",1
"BEST4",1
"CTD-2587M2.1",1
"RP13-991F5.2",1
"TRIM52-AS1",1
"RP11-379H18.1",1
"AC009228.1",1
"AC005609.16",1
"EMBP1",1
"SOHLH2",1
"RP11-615I2.2",1
"RP11-16E12.1",1
"IGSF1",1
"RP4-775C13.1",1
"NUDT16P1",1
"WSCD2",1
"PRR11",1
"FAM183A",1
"RP11-359E10.1",1
"PCDHB13",1
"GSDMB",1
"TLR10",1
"PTPN7",1
"INMT",1
"AC004221.2",1
"RP13-467H17.1",1
"AIM1",1
"GABRG1",1
"SLCO4C1",1
"RBP2",1
"NIFKP6",1
"RP11-342I1.2",1
"RP11-535M15.1",1
"LINC01623",1
"MYH11",1
"TMCO2",1
"KRT18P52",1
"PNCK",1
"GCK",1
"TLCD2",1
"NUAK2",1
"UBIAD1",1
"RP11-216B9.6",1
"RP11-700P18.2",1
"AC006262.4",1
"SYNE4",1
"TBCCD1",1
"FH",1
"PRRG2",1
"NOMO2",1
"C9orf173-AS1",1
"RP11-153M3.1",1
"TIFA",1
"RP11-180D21.3",1
"RP11-553N16.1",1
"HIST1H2BN",1
"AC104088.1",1
"AEN",1
"RP11-324D17.1",1
"AC010096.1",1
"RP11-47G4.2",1
"C19orf35",1
"NIPAL1",1
"CRYBB3",1
"OR7E109P",1
"LINC01144",1
"SLC26A10",1
"TMEM51-AS1",1
"RP11-981P6.1",1
"AP000708.1",1
"RP11-10N16.3",1
"RP11-16N11.2",1
"ARSJ",1
"PAXBP1-AS1",1
"ENPEP",1
"HIST1H3J",1
"RP1-191J18.66",1
"OLFML1",1
"AC011530.4",1
"FPR1",1
"RP11-251G23.5",1
"DPT",1
"ZNF214",1
"LIG3",1
"GRP",1
"RP11-552M11.4",1
"RP11-889L3.4",1
"RP11-366L20.2",1
"AC009245.3",1
"RPSAP67",1
"RP11-332H14.2",1
"RP11-342D14.1",1
"CHRM5",1
"RP4-799D16.1",1
"RP11-293D9.2",1
"RP11-146N18.1",1
"ADGB",1
"RP11-390E23.3",1
"CTC-308K20.3",1
"FKBP9P1",1
"LINC01137",1
"NPM1P46",1
"FSIP1",1
"RP11-574K11.8",1
"RP11-687F6.5",1
"CFLAR-AS1",1
"NPM1P50",1
"NPM1P39",1
"AP001055.6",1
"AP4B1-AS1",1
"RP6-109B7.4",1
"RP11-100N20.1",1
"SEPSECS",1
"CYP27C1",1
"RP11-94I2.4",1
"RP11-309N24.1",1
"AC008984.2",1
"DISP1",1
"RTP5",1
"TBX15",1
"STIL",1
"RP11-403I13.4",1
"PBX2",1
"RP11-474B12.1",1
"ZNF649",1
"RP11-767I20.1",1
"LINC00243",1
"RP11-392O17.2",1
"CEP164P1",1
"IL21R-AS1",1
"RP11-7F17.8",1
"WNT2",1
"LINC00449",1
"KLHL41",1
"TTC4",1
"ELF4",1
"NUS1P2",1
"SETP14",1
"BAAT",1
"CTC-499B15.5",1
"C7orf25",1
"RP11-119H12.6",1
"RP11-235E17.6",1
"RP11-746B8.1",1
"CENPM",1
"LHFPL1",1
"LINC00911",1
"G0S2",1
"SCARA5",1
"RP11-497G19.1",1
"STXBP5-AS1",1
"GP9",1
"KB-1683C8.1",1
"SLC25A6P2",1
"AC093627.7",1
"CITF22-49E9.3",1
"SLC51A",1
"RP11-448G15.3",1
"C2CD4D",1
"SETSIP",1
"HNRNPA1P44",1
"RP11-700H13.1",1
"AP000692.10",1
"CACNA1C-AS1",1
"EEF1G",1
"FAM53B-AS1",1
"LINC01514",1
"UCHL1-AS1",1
"ZNF45",1
"C3orf84",1
"EIF1B-AS1",1
"FRAT1",1
"NUS1P1",1
"RP11-432I13.6",1
"DIRAS3",1
"RNASEH1-AS1",1
"CREB3L3",1
"CEBPB-AS1",1
"ZNF671",1
"SRGAP2-AS1",1
"STXBP2",1
"GRPEL2",1
"RPL5P22",1
"RP5-966M1.4",1
"GGH",1
"FAM86MP",1
"RPL5P24",1
"SDCBPP2",1
"LRTOMT",1
"HAPLN1",1
"RPSAP54",1
"RPL5P6",1
"RP11-268G12.3",1
"ZNF454",1
"SMPDL3B",1
"RPSAP9",1
"SOCS2-AS1",1
"RP11-65J21.4",1
"CDH6",1
"FAM209A",1
"RPSAP8",1
"GSTA9P",1
"RP11-17A1.3",1
"HSD11B2",1
"ITGB7",1
"RP11-115J16.2",1
"LINC00348",1
"ITGA10",1
"LRRC3B",1
"LZTS1-AS1",1
"RP13-104F24.3",1
"RPL5P11",1
"HIST1H3E",1
"SH2D6",1
"NPM1P24",1
"RP4-635E18.7",1
"BFSP2-AS1",1
"RP11-498C9.15",1
"AC079807.4",1
"NAPSA",1
"AP003068.23",1
"OSGEPL1",1
"CASQ2",1
"CXorf21",1
"GZMA",1
"RIN1",1
"KCNMB3",1
"UTS2",1
"ENTPD1",1
"CPA2",1
"RP13-653N12.2",1
"RP11-893F2.14",1
"SLC14A1",1
"CFL1P1",1
"RP13-631K18.3",1
"LOXL4",1
"RP11-694I15.7",1
"TYMP",1
"MED14OS",1
"AP003774.1",1
"LINC00843",1
"HES2",1
"MEGF6",1
"PROB1",1
"SSH3",1
"ZNF546",1
"GPR176",1
"ZNF707",1
"TUBA8",1
"CTD-3012A18.1",1
"RP11-543H12.1",1
"RNASEH2B",1
"AOC3",1
"RP11-287F9.2",1
"RP11-507K2.2",1
"RP13-516M14.4",1
"LIMD1-AS1",1
"RP11-13A1.1",1
"ALS2CL",1
"SLC25A31",1
"EPX",1
"ZNF663P",1
"HPDL",1
"GJB7",1
"SLC17A9",1
"RP11-186B7.4",1
"CARMN",1
"AC005076.5",1
"SHISA8",1
"S1PR3",1
"CA7",1
"C12orf29",1
"SASH3",1
"AC008937.3",1
"GGT3P",1
"ZBTB11-AS1",1
"APCDD1L-AS1",1
"LINC01424",1
"EVA1A",1
"LINC00698",1
"DNAJC3-AS1",1
"DBH",1
"NWD1",1
"KIAA1524",1
"RP5-1050E16.2",1
"PRRX1",1
"AC018463.4",1
"TRIM7",1
"APLNR",1
"DLGAP1-AS2",1
"RASSF9",1
"ZNF250",1
"MGAT5B",1
"RP11-1090M7.1",1
"RP11-420L9.5",1
"RP11-20B7.1",1
"RP11-271K21.12",1
"IGHG1",1
"STAT4",1
"AC079779.4",1
"IGSF10",1
"BAALC-AS1",1
"RP11-1152H15.1",1
"ACP6",1
"AC034228.3",1
"XX-CR54.1",1
"LINC01219",1
"NBAT1",1
"CTD-2552K11.2",1
"RP11-458D21.1",1
"LPAR5",1
"LRRC74B",1
"RP11-548K23.11",1
"MED7",1
"ABHD1",1
"GRM1",1
"MMP3",1
"RP5-1049N15.2",1
"RP11-297P16.3",1
"RP11-675F6.3",1
"ZNF436-AS1",1
"GPR22",1
"RP5-965G21.3",1
"ZBTB42",1
"LINC01476",1
"LINC01273",1
"SLC27A2",1
"PMFBP1",1
"C9orf116",1
"KLK8",1
"CTD-2553L13.9",1
"CHST1",1
"RP11-115H18.1",1
"PLA2G10",1
"CD52",1
"C19orf54",1
"SSX6",1
"AC009878.2",1
"LIPG",1
"RP11-464F9.22",1
"CCL21",1
"GREM1",1
"PCAT19",1
"TBC1D3L",1
"LRP5L",1
"RP11-532F6.3",1
"RP11-225N10.1",1
"AC005336.5",1
"ZNF556",1
"FBLN7",1
"RP11-606M12.1",1
"QPCTL",1
"RWDD2A",1
"CTD-2199O4.1",1
"RP11-292B8.2",1
"FLJ21408",1
"VDR",1
"CNN1",1
"ZNF620",1
"TTLL3",1
"NLRC4",1
"AC083949.1",1
"ADGRL3-AS1",1
"UBBP4",1
"RP11-81H14.2",1
"ALOX15P2",1
"SHROOM4",1
"ZNF563",1
"HMGB1P8",1
"LINC01182",1
"RP5-1024N4.5",1
"PIWIL3",1
"IMPG1",1
"CNTF",1
"RP11-955H22.3",1
"RP11-680G24.4",1
"SULT2A1",1
"PLAC1",1
"AC000077.2",1
"SPATA22",1
"SPDYE16",1
"LNP1",1
"MLC1",1
"RP1-152L7.5",1
"GPD1",1
"MIR124-2HG",1
"PIWIL2",1
"H3F3A",1
"CACTIN-AS1",1
"NBPF25P",1
"MEIOC",1
"METTL23",1
"CTA-221G9.12",1
"AC005740.6",1
"L1TD1",1
"RP11-321N4.5",1
"TM4SF20",1
"CTB-147C22.8",1
"NPHS1",1
"YBX1P1",1
"INMT-FAM188B",1
"SLC30A3",1
"MORF4L1P5",1
"RP11-277K23.1",1
"ERICH6-AS1",1
"ZNF112",1
"RP11-526A4.1",1
"RP11-347H15.1",1
"MAP1LC3B2",1
"AC079145.4",1
"RP11-5C23.1",1
"RP4-530I15.6",1
"CCDC142",1
"LINC00475",1
"LINC01363",1
"RP11-685M7.3",1
"ZNF699",1
"DIAPH3-AS1",1
"RP5-903E17.2",1
"RP11-657O9.1",1
"RP11-227H15.4",1
"TP73",1
"RP11-328K4.1",1
"SBDSP1",1
"ZRANB2-AS1",1
"CCDC150",1
"OR7E19P",1
"CTC-529P8.1",1
"HEPHL1",1
"GJC1",1
"SPAG6",1
"XX-FW83563B9.5",1
"KCNA5",1
"LINC01465",1
"DAO",1
"ZNF599",1
"CASP6",1
"PSORS1C1",1
"RP5-858B6.3",1
"WDR49",1
"OR7E12P",1
"RP11-27K13.3",1
"LINC00959",1
"UGT2B29P",1
"ZBTB37",1
"RNASEK-C17orf49",1
"CDCA7L",1
"TACR2",1
"GJD2",1
"TP53TG3D",1
"CTD-2308L22.1",1
"TARM1",1
"RP13-554M15.5",1
"STAP1",1
"RP11-539L10.4",1
"RBP1",1
"UBD",1
"SMG1P6",1
"CTC-479C5.10",1
"SNX15",1
"AP000959.2",1
"RP11-835E18.5",1
"IQCJ",1
"RP11-305L7.1",1
"COL6A3",1
"RP11-416N4.4",1
"RP1-228P16.8",1
"RP11-5O17.1",1
"RP11-566H8.3",1
"HCRTR2",1
"RP11-351C8.1",1
"CH17-132F21.5",1
"AC100802.3",1
"GAD2",1
"LINC01395",1
"DDX12P",1
"IPO4",1
"RP11-563N12.2",1
"RP11-761B3.1",1
"AC025335.1",1
"KDM4D",1
"TECTB",1
"ETF1P1",1
"RP11-745O10.4",1
"P2RX5-TAX1BP3",1
"SLC44A4",1
"RP11-173M1.4",1
"RP1-153G14.4",1
"FITM1",1
"RP11-347H15.5",1
"PRSS50",1
"RP11-465B22.8",1
"RAB6C-AS1",1
"RDM1",1
"AC009264.1",1
"RP4-706G24.1",1
"POU3F1",1
"POLR2J4",1
"RP1-8B1.4",1
"MACC1",1
"ARHGAP26-AS1",1
"ACSM5",1
"XXbac-BPG248L24.12",1
"RP11-122F24.1",1
"SCARF1",1
"KPNA7",1
"CGA",1
"TOB2P1",1
"Cyp2c44",1
"SMIM1",1
"LCA5",1
"PLPP2",1
"AC006946.15",1
"GPR63",1
"KB-1208A12.3",1
"TRIL",1
"EXPH5",1
"BCL2A1",1
"VCX3A",1
"RP11-396N11.1",1
"RP1-178F15.5",1
"CTB-109A12.1",1
"RP5-821D11.7",1
"CROCC2",1
"RP11-159H10.3",1
"SMPD3",1
"SEPT7-AS1",1
"WBP1LP2",1
"RP11-97N19.3",1
"AC074141.3",1
"CDKN2B",1
"LINC00933",1
"MIR4453",1
"RP11-345K9.3",1
"RP11-4K16.2",1
"TMC2",1
"SLC10A1",1
"RNF212",1
"MIR503HG",1
"ADRA1D",1
"SDS",1
"YBX1P6",1
"TNKS2-AS1",1
"CTSLP1",1
"RP11-134O21.1",1
"MYLK4",1
"CRISP1",1
"LINC01508",1
"RP11-300J18.1",1
"SLC38A5",1
"LDHBP2",1
"APOA1-AS",1
"RP5-1052I5.2",1
"DNAH17",1
"GAPDHP73",1
"NEK5",1
"CORIN",1
"RP11-1246C19.1",1
"ARPC3",1
"DZIP1L",1
"RP11-126K1.2",1
"RP11-544A12.4",1
"LRRTM1",1
"RPL23AP49",1
"RP11-158H5.8",1
"RP11-122L4.2",1
"HEMK1",1
"F11R",1
"FAT4",1
"WDR76",1
"CASS4",1
"TIGD3",1
"SDAD1P2",1
"RP11-39H3.1",1
"LINC01499",1
"NANOGP1",1
"MLK7-AS1",1
"SYT10",1
"ECSCR",1
"RP11-983G14.1",1
"TRIML2",1
"AC093166.3",1
"RP11-341D18.6",1
"RP11-73K9.2",1
"BAIAP3",1
"IFIH1",1
"RP11-830F9.5",1
"CALML6",1
"CTD-2142D14.1",1
"TMEM8C",1
"FAM66B",1
"RP11-189E14.5",1
"A2ML1",1
"PTOV1-AS2",1
"AC073621.2",1
"EPHX3",1
"CXorf40A",1
"AC097662.2",1
"RPL22L1",1
"XIRP2",1
"RP11-314B1.2",1
"GTSE1",1
"RLN2",1
"DRD2",1
"RP11-472K22.2",1
"ZC3H12A",1
"G6PC2",1
"AC087294.2",1
"RP11-347P5.1",1
"CA5A",1
"ABCC6",1
"AC093616.4",1
"RP11-231I13.2",1
"ADAMTS8",1
"ADAM28",1
"ZBTB14",1
"CDC25A",1
"AGGF1P1",1
"AC002398.9",1
"TPBG",1
"RP11-483F11.7",1
"NRAV",1
"CFAP99",1
"SAXO2",1
"RP11-41O4.1",1
"GBAP1",1
"GPER1",1
"AQP7P2",1
"ZNF813",1
"PTPN20CP",1
"AQP7P3",1
"SULF1",1
"RP11-193H5.1",1
"PCDHB11",1
"MORF4L2-AS1",1
"ZNF234",1
"RP11-15A1.2",1
"RP11-16P20.3",1
"LDHC",1
"FER1L5",1
"EEF2KMT",1
"RP11-413P11.1",1
"CTD-3051D23.4",1
"RP1-223E5.4",1
"GIMAP8",1
"TRIM38",1
"ACTG1P17",1
"GAS1",1
"GPR132",1
"MR1",1
"NUTM1",1
"CTB-175E5.7",1
"RP11-261B23.2",1
"MAEL",1
"MYL10",1
"LINC00324",1
"RINL",1
"ALG10",1
"KCNJ9",1
"PTOV1-AS1",1
"GAPLINC",1
"SVOPL",1
"SMCO3",1
"RP1-278D1.2",1
"PDCD1",1
"SNHG21",1
"CTB-131K11.1",1
"WASIR2",1
"GALNT12",1
"RP11-173C1.1",1
"USP12PX",1
"RP11-778D9.9",1
"CACNG5",1
"MARVELD3",1
"MIR4496",1
"AC245100.1",1
"CTSH",1
"MCMDC2",1
"MTUS2-AS2",1
"RP11-303E16.8",1
"NPIPB5",1
"RP11-12M9.4",1
"LINC01119",1
"RP11-96O20.4",1
"RP3-454G6.2",1
"OLMALINC",1
"PRNCR1",1
"LINC01356",1
"RP11-755F10.1",1
"RP11-455F5.6",1
"METTL12",1
"TAC4",1
"TIGD2",1
"RP11-797H7.5",1
"BANCR",1
"RP11-422J15.1",1
"LINC00457",1
"OSM",1
"BORA",1
"RP11-550P17.5",1
"SMC1B",1
"SLC6A12",1
"AC003092.1",1
"MASP2",1
"C14orf93",1
"RP11-348B17.1",1
"C2orf61",1
"ZNF555",1
"FAM46D",1
"LINC00519",1
"ETAA1",1
"PLEK",1
"GPR3",1
"CARD6",1
"RP11-269F21.1",1
"RP11-379I19.1",1
"RP11-111E14.1",1
"ADM2",1
"GINS2",1
"RP11-946L16.1",1
"AKAP5",1
"NLGN4Y",1
"AP000662.4",1
"MIR3945HG",1
"RP11-468O2.1",1
"HAVCR1",1
"RP11-313F23.4",1
"RP11-430B1.2",1
"CENPK",1
"OTOA",1
"LINC01362",1
"TAAR3",1
"RP4-728D4.2",1
"RP11-632K5.3",1
"MYO18B",1
"UNC5A",1
"NOXO1",1
"FGF12-AS1",1
"RP11-264K23.1",1
"KCNS2",1
"RP11-144L1.8",1
"AC022182.2",1
"HGF",1
"LINC01125",1
"RP11-736E3.1",1
"KCNQ1-AS1",1
"CTC-513N18.6",1
"RPL13AP17",1
"RP11-324O2.3",1
"MYCBPAP",1
"SDR16C6P",1
"RP11-363E6.4",1
"C16orf78",1
"ZNF606",1
"RP11-526P5.2",1
"KBTBD4",1
"ANKRD31",1
"BHLHE22",1
"RP11-715J22.2",1
"RP11-500C11.3",1
"FLJ31356",1
"SYT13",1
"CCDC80",1
"C1GALT1P1",1
"BMF",1
"LRRC53",1
"CTB-178M22.1",1
"RP11-101O21.1",1
"LINC00971",1
"RP11-32B5.8",1
"ELFN2",1
"RIPPLY3",1
"TXNDC8",1
"CCDC63",1
"ITGB1BP2",1
"SRRM2-AS1",1
"SPATA12",1
"AC007879.2",1
"HEMGN",1
"RP11-433J20.2",1
"CXCL17",1
"RP11-312J18.5",1
"RP13-20L14.6",1
"RP11-17E2.2",1
"TMEM30B",1
"RP11-350N15.5",1
"RP11-45A17.4",1
"ZCCHC12",1
"AC083873.4",1
"RP11-692C23.1",1
"NPIPB11",1
"ANKRD20A9P",1
"CCDC157",1
"NMBR",1
"LINC00482",1
"RP11-156K23.3",1
"GALT",1
"LRMP",1
"RP11-410E4.1",1
"PDXP",1
"CTA-212A2.2",1
"TSPAN12",1
"WFDC21P",1
"AJ239322.1",1
"MRO",1
"SETD6",1
"GIPC3",1
"ZNF829",1
"TRIP13",1
"AP1M2",1
"CCDC17",1
"AHSG",1
"SULT1A2",1
"RP11-463J7.2",1
"HOXC-AS2",1
"AC011380.9",1
"RP11-66B24.4",1
"PARP4P2",1
"NOA1",1
"RP11-217B1.2",1
"CTD-3187F8.11",1
"RP11-196G11.3",1
"RP11-710C12.1",1
"RP11-609N14.4",1
"ST13P5",1
"CTD-2544L4.1",1
"AC008271.1",1
"BRPF1",1
"RP11-7F18.2",1
"OR5V1",1
"SIDT1",1
"LYG1",1
"RP11-260G13.1",1
"SCN5A",1
"TRHDE",1
"CNTD1",1
"RP11-1105G2.3",1
"RP4-816N1.8",1
"CARD9",1
"DNM1P41",1
"HHIPL1",1
"LINC01509",1
"RP11-467D6.1",1
"GATA2",1
"HAS1",1
"PCDHA1",1
"AC008067.2",1
"P2RY2",1
"LINC01296",1
"PLK4",1
"REM2",1
"C9orf43",1
"NPPA",1
"B4GALNT2",1
"RP11-800A3.4",1
"TLR3",1
"RP5-1185H19.2",1
"FNDC9",1
"GSDMA",1
"RP11-756P10.3",1
"XKRX",1
"CTD-2033D24.2",1
"LINC00968",1
"PRDM1",1
"PAOX",1
"RP11-23P13.6",1
"RP11-153I24.5",1
"BCKDHA",1
"TMEM9B-AS1",1
"RP11-731J8.3",1
"MYLK-AS1",1
"CTC-325H20.8",1
"RP11-326I11.4",1
"LOXL3",1
"PGR",1
"RETNLB",1
"CIR1P1",1
"NPIPB1P",1
"RP11-138P22.1",1
"RP11-262A16.1",1
"ZNF578",1
"CRNDE",1
"HIGD2B",1
"RP11-420O16.1",1
"PDILT",1
"BIVM",1
"RP11-557H15.4",1
"RP11-626G11.3",1
"RIIAD1",1
"RP1-95L4.4",1
"LINC01198",1
"FMR1NB",1
"CUBNP2",1
"GLP2R",1
"FBXO48",1
"AC079630.4",1
"RP4-769N13.7",1
"CPB1",1
"AC140912.1",1
"ELSPBP1",1
"ASTE1",1
"LEP",1
"CFAP69",1
"RP11-438L7.3",1
"LINC01568",1
"RP11-87C12.5",1
"LDHAL6EP",1
"CTD-2023N9.1",1
"RLN1",1
"AP004782.1",1
"FLJ22763",1
"RP11-392P7.6",1
"RBMY3AP",1
"TMEM37",1
"MAL2",1
"KCNF1",1
"CLRN3",1
"MEDAG",1
"BMS1P16",1
"CTD-2371O3.3",1
"RP11-458F8.4",1
"CTD-2561B21.11",1
"RAB42",1
"CMTM2",1
"C1orf100",1
"ZNF79",1
"PET117",1
"CTD-3035D6.2",1
"RP11-63A11.1",1
"C7orf33",1
"CTD-3035K23.7",1
"LINC00654",1
"RP11-295P9.3",1
"AC005780.1",1
"PHEX",1
"MON1B",1
"RP4-598P13.1",1
"CYP51A1-AS1",1
"RP11-395I6.3",1
"CTD-2583A14.10",1
"AC004603.4",1
"LINC00520",1
"RP11-60C6.6",1
"RP11-876N24.1",1
"RASAL3",1
"PIF1",1
"RP11-99H20.1",1
"PYGM",1
"RP11-483I13.6",1
"TMEM43",1
"ITPRIPL1",1
"HNF1A-AS1",1
"NBPF6",1
"CSRP2",1
"RP11-549B18.1",1
"AKAP14",1
"DONSON",1
"PTCRA",1
"CTB-92J24.3",1
"RP11-444E17.6",1
"DACH2",1
"LCTL",1
"SOX17",1
"CTC-435M10.3",1
"DACT3-AS1",1
"CLDN4",1
"PAM16",1
"VCX3B",1
"IL23A",1
"RP1-159M24.1",1
"RP11-560G2.1",1
"MYH7B",1
"TOE1",1
"COLEC10",1
"RPSAP31",1
"CTD-2044J15.1",1
"RP11-273B20.1",1
"PLCH2",1
"GJB3",1
"ANKRD62P1-PARP4P3",1
"RP11-1319K7.1",1
"CLEC4E",1
"PRLR",1
"OIT3",1
"B3GALT2",1
"RP11-296E7.1",1
"ENC1",1
"RP11-63G10.4",1
"BDKRB1",1
"RP11-552D4.1",1
"RP11-223J15.2",1
"NOS3",1
"EGR4",1
"TEX15",1
"FAM124B",1
"PIK3R6",1
"DLL4",1
"RP11-1079K10.3",1
"EPN2-AS1",1
"RP13-638C3.4",1
"FLJ41941",1
"CLDN14",1
"FSIP2-AS1",1
"ADAM29",1
"ZNF90P3",1
"CTA-212A2.4",1
"CCDC183-AS1",1
"IMPG2",1
"FAM187B",1
"DPY19L2P4",1
"AC013470.6",1
"AC006227.1",1
"ARL2-SNX15",1
"RP11-88E10.4",1
"AC005682.5",1
"METTL21EP",1
"RP11-121C2.3",1
"GABRA6",1
"ZNF391",1
"RP5-1142A6.2",1
"NPIPB8",1
"UCKL1-AS1",1
"KCNE1",1
"ADAMTS15",1
"AC007325.2",1
"CH17-264L24.1",1
"RP11-96L14.8",1
"RP11-305F18.1",1
"BTLA",1
"AUNIP",1
"LINC00694",1
"RASAL1",1
"AC004692.4",1
"HELZ2",1
"XXbac-BPG181B23.7",1
"HIC2",1
"C17orf64",1
"CA4",1
"LRRC26",1
"CLEC2A",1
"RP11-332P22.2",1
"RP11-802E16.3",1
"RP11-126O1.5",1
"ZNF774",1
"SNCAIP",1
"DUXAP9",1
"ARHGEF10",1
"KRT86",1
"RPL3P7",1
"RP11-686D22.8",1
"RP11-445F6.2",1
"RP11-806K15.1",1
"IL12RB2",1
"PROM2",1
"AP003025.2",1
"ZDHHC19",1
"KIF2C",1
"KIF14",1
"PDCD1LG2",1
"SMARCE1P6",1
"EIF4A1P10",1
"ZIC4",1
"LINC00887",1
"SPIC",1
"GLTPD2",1
"CTAGE7P",1
"RP11-963H4.3",1
"RP11-285G1.15",1
"ZSCAN2",1
"CDCA3",1
"NOX4",1
"AC137932.4",1
"LINC01331",1
"FLJ40288",1
"GSTA2",1
"RP11-140L24.4",1
"TEX28P1",1
"CIITA",1
"RP11-433C9.2",1
"NEURL2",1
"RP11-57G10.8",1
"SMAD6",1
"GGN",1
"RP11-18B16.2",1
"LINC00926",1
"RP11-346D14.1",1
"KLK7",1
"AC004510.3",1
"MTFR2",1
"SMARCE1P5",1
"HTR5A",1
"FCER2",1
"BNC1",1
"ESPNP",1
"XCL1",1
"RP5-958B11.1",1
"XKR5",1
"CTB-131B5.5",1
"IQCD",1
"MIR1-1HG",1
"CTC-498J12.1",1
"CTD-2147F2.2",1
"VIPR1",1
"CER1",1
"RP11-455G16.1",1
"RP11-775G23.1",1
"SLC24A4",1
"IQCC",1
"FAM155B",1
"CASP1",1
"MATN4",1
"RP11-432J24.5",1
"RP11-196G18.23",1
"CLEC10A",1
"RP11-327P2.5",1
"LINC00562",1
"RP11-559M23.1",1
"LINC00616",1
"ADGRE1",1
"SLC31A2",1
"FAM81B",1
"GJB2",1
"APOM",1
"GMNN",1
"RP11-359D24.1",1
"ARHGEF7-AS2",1
"CCDC38",1
"XXbac-B444P24.10",1
"GOLGA6L10",1
"NME1-NME2",1
"AC068491.3",1
"AC105052.1",1
"CYP4F11",1
"OPN1LW",1
"GLIPR1",1
"AC009237.8",1
"TGM1",1
"CPO",1
"SLC22A24",1
"ALDH1L1",1
"INGX",1
"RP11-677I18.3",1
"GFAP",1
"SMG8",1
"RP11-255B23.1",1
"FUT9",1
"MORC1",1
"RP11-230C9.2",1
"RP11-524N5.1",1
"DHRS9",1
"HLA-DRB5",1
"AC010731.4",1
"U95743.1",1
"DSC2",1
"ZNF74",1
"IGHA2",1
"DCDC2",1
"XRCC3",1
"CD300E",1
"RP11-362K14.6",1
"RP4-614C10.1",1
"RP5-1065O2.4",1
"FAM72A",1
"RP11-20A20.2",1
"RP11-501O2.5",1
"DUX4L26",1
"DKFZP434A062",1
"GNRHR2",1
"TMEM61",1
"RP11-492D6.3",1
"C10orf55",1
"ZNF267",1
"PPP1R13L",1
"ZNF165",1
"ACTR3P2",1
"RP11-533E19.5",1
"NR5A2",1
"RP11-219A15.1",1
"ZNF157",1
"SMG1P4",1
"EPHA4",1
"VWA3A",1
"RP11-159F24.3",1
