"MGI.symbol","Score"
"Gm37485",1
"Gm11949",1
"Gm5876",1
"Gm3785",1
"Borcs6",1
"Gm5850",1
"Akain1",1
"Gm27018",1
"Gm48540",1
"Selenon",1
"Gm13679",1
"Crppa",1
"Miga2",1
"Thap12",1
"Ro60",1
"Gnat1",1
"Gm10350",1
"Gm4600",1
"Gm9013",1
"E430024I08Rik",1
"Gm567",1
"Gm8802",1
"Zfp267",1
"Gm3883",1
"Gm5857",1
"Gm15519",1
"Gm14335",1
"Gm37201",1
"Afg1l",1
"Macroh2a1",1
"Rps2-ps4",1
"Rcc1l",1
"Gm7192",1
"Clba1",1
"Gm23303",1
"Gm14127",1
"Gm6245",1
"Gm45871",1
"Gm43704",1
"Nfyc-ps",1
"Gm48409",1
"Gm5851",1
"Gm7691",1
"Rpl27a-ps1",1
"Gm5551",1
"Mir496b",1
"Gm11893",1
"Gm3667",1
"Gm5165",1
"Gm13216",1
"Gm20336",1
"6720468P15Rik",1
"Mir763",1
"Coq8b",1
"Gm2926",1
"Gm12291",1
"Gm37784",1
"Gm23887",1
"Gm12538",1
"Epb41l1",1
"Gm5256",1
"Gm48632",1
"Gm9432",1
"Gm41780",1
"Gm5822",1
"Stimate",1
"Gm50010",1
"Gm9260",1
"Gm49377",1
"Gm9027",1
"Polr1f",1
"Zup1",1
"Gm19739",1
"Gm5491",1
"Gm6520",1
"Gm14052",1
"Kat14",1
"Gm9434",1
"Gm49700",1
"Gm16061",1
"BC085271",1
"Gm20762",1
"Gm14387",1
"Gm6465",1
"H2-T-ps",1
"Gm15779",1
"Gm7446",1
"Gm50156",1
"Zfp862-ps",1
"Tmem250-ps",1
"Gm8031",1
"Idi1-ps2",1
"Gm7049",1
"Prorp",1
"Gm31793",1
"Dipk1a",1
"Gm14416",1
"Gm47133",1
"Gm8010",1
"Zfp992",1
"Gm17150",1
"Nectin4",1
"4732416N19Rik",1
"Mif-ps1",1
"Gm32856",1
"Gm21181",1
"Gm45930",1
"Gm17377",1
"Gm20769",1
"Atp5c1-ps",1
"Gm20559",1
"Gm8750",1
"Gm43509",1
"Gm8692",1
"Gm50012",1
"Colec10",1
"Gm4849",1
"Gm43107",1
"Gm42427",1
"Gm4017",1
"Septin4",1
"Rtl6",1
"Gm7399",1
"Gm16165",1
"Rplp0-ps1",1
"Gm15186",1
"Gm36298",1
"Faap100",1
"Gm8115",1
"Gm17535",1
"Gm2058",1
"Tafa2",1
"Poglut3",1
"Gm22766",1
"Tmem35a",1
"Inka1",1
"Gm12508",1
"H2bc3",1
"Tent2-ps1",1
"Gm48496",1
"H2bc15",1
"Gm5121",1
"Calr-ps",1
"Gm12497",1
"Gm19807",1
"Gm5384",1
"Ybx1-ps2",1
"Gm8752",1
"Gm5781",1
"C230031I18Rik",1
"Gm7181",1
"Gm6440",1
"Gm9105",1
"Zfp983",1
"B130021K23Rik",1
"Resf1",1
"Gm7290",1
"Gm48557",1
"Pwwp3a",1
"Gm37140",1
"Gm44674",1
"Tut4",1
"H2bc6",1
"Gm7384",1
"Gm43560",1
"Pramel12",1
"Virma",1
"Maip1",1
"Gm44083",1
"Gm37416",1
"H2bc23",1
"Gm5481",1
"Gm45224",1
"Gm13537",1
"Gm44913",1
"Dglucy",1
"Abraxas1",1
"Dppa5c",1
"Mif-ps6",1
"Dppa5b",1
"Plpp6",1
"Gm28756",1
"Tent2",1
"Gm42372",1
"Gm16589",1
"H3c15",1
"Gm31070",1
"Gm11448",1
"Gm3373",1
"Gm49037",1
"Armh3",1
"Gm1833",1
"Gm43525",1
"Gm28527",1
"Gm49169",1
"Mir6358",1
"Gm7684",1
"Gm19221",1
"Septin10",1
"Gm3892",1
"C1qtnf12",1
"Gm12419",1
"Gm5866",1
"Gm19265",1
"Igkv5-43",1
"S100a7l2",1
"Gm43737",1
"Gm6451",1
"Gm21297",1
"Trmo",1
"Ints6l",1
"Gm13094",1
"Gm44234",1
"Gm49929",1
"Septin9",1
"Gm22107",1
"Gm15560",1
"Tmem267",1
"Gm49376",1
"Gm42959",1
"Gm4767",1
"Cdr1os",1
"Gm44041",1
"Gm13320",1
"Tent5a",1
"Gm4987",1
"Gm12263",1
"Gm34091",1
"Atpsckmt",1
"Gm49743",1
"H2bc24",1
"1700003N22Rik",1
"4930438A08Rik",1
"Gm14989",1
"Gm45477",1
"Eef1akmt4",1
"Gm14853",1
"Gm6627",1
"Snhg15",1
"Gm3500",1
"Tlnrd1",1
"Rpl10a-ps4",1
"Mir1931",1
"Gm6995",1
"Gm11989",1
"Gm43940",1
"Gm8503",1
"Gm37614",1
"Gm5870",1
"Gm43355",1
"Gm7498",1
"Gm18959",1
"Gm12582",1
"Gm8804",1
"Gm5587",1
"Rp2",1
"Tmem238l",1
"Zfp994",1
"Stxbp3-ps",1
"Gm14970",1
"Gm42067",1
"Carmil2",1
"Dcaf1",1
"BC024063",1
"Macroh2a2",1
"Gm12430",1
"Gm5509",1
"Meak7",1
"Gm49331",1
"Gm8206",1
"Otulinl",1
"Gm42888",1
"Gm12094",1
"Map3k20",1
"Smim43",1
"Magef1",1
"Gm33312",1
"Rpl12-ps1",1
"Gm3383",1
"Gm24920",1
"Rpl30-ps11",1
"Gm13186",1
"Gm44433",1
"Shfl",1
"Gm18943",1
"Gm38560",1
"Gm21955",1
"Ints13",1
"Gm5249",1
"Cop1",1
"Jcad",1
"Gm8599",1
"Gm37665",1
"H4c4",1
"Rpl31-ps17",1
"Zfp975",1
"D830030K20Rik",1
"Gm48031",1
"Gm3194",1
"Chaserr",1
"Gm12804",1
"Gm37025",1
"Gm15443",1
"Cldn34c2",1
"Lamtor3-ps",1
"Gm6159",1
"Gm43555",1
"Gm10042",1
"A930036I15Rik",1
"Shisal1",1
"Gm48135",1
"Pheta1",1
"Gm7857",1
"Gm7909",1
"Gm29462",1
"Gm7867",1
"Gm19076",1
"Gm12271",1
"Gm8219",1
"Gm16060",1
"Gm42525",1
"Afdn",1
"Gm33933",1
"Gm17081",1
"Gm10591",1
"Gm5070",1
"A630089N07Rik",1
"Gm13311",1
"Gm12285",1
"Mexis",1
"Hrob",1
"Gm6378",1
"Gm3095",1
"Gm48146",1
"Gm3055",1
"1810013D15Rik",1
"Gm13541",1
"Gm43835",1
"Gm49920",1
"Gm10599",1
"Gm43048",1
"Rps12-ps19",1
"Gm3512",1
"Gm45120",1
"Gm45804",1
"Gm7707",1
"Gatd3a",1
"B020010K11Rik",1
"H4c12",1
"Gm5171",1
"Gm6599",1
"Gm43371",1
"Pigbos1",1
"Gm13369",1
"Gm32376",1
"Gm20337",1
"Gm3239",1
"Ifit1bl1",1
"Slf2",1
"Itprid2",1
"Gm5859",1
"Gm7381",1
"Gm47692",1
"Mcrip2",1
"Gm11560",1
"H4c14",1
"Gm11349",1
"Kyat1",1
"Tent4b",1
"Gm45113",1
"Qtrt2",1
"Gm47169",1
"Gm12469",1
"Gm48444",1
"Gm47383",1
"Gm47594",1
"Kmt5b",1
"Gm3507",1
"Gm38699",1
"Tedc2",1
"Spindoc",1
"Gm15731",1
"Gm11830",1
"Gm43103",1
"Gm6085",1
"Tepsin",1
"Gm17082",1
"Gm29124",1
"Gm11805",1
"Cemip2",1
"Rps6-ps2",1
"Gm2974",1
"Fndc10",1
"Gm6728",1
"Gm7117",1
"Gm4247",1
"Gm8228",1
"Gm29055",1
"Gm10651",1
"Gm37899",1
"Gm7380",1
"Gm37999",1
"Gm5910",1
"Rps24-ps2",1
"Gm37607",1
"Gm38166",1
"Dync2i1",1
"Gm18283",1
"Gm10720",1
"Rn7s6",1
"Gm6478",1
"Gm9256",1
"Gm4120",1
"Gm25132",1
"Gm7054",1
"Gm43778",1
"Gm48645",1
"Gm14227",1
"Gm9416",1
"Minar2",1
"B230220B15Rik",1
"4933402N22Rik",1
"Gm49027",1
"Gm6906",1
"Polr1has",1
"Gm44895",1
"Gm2676",1
"Gm9045",1
"Gm9049",1
"Gm3635",1
"Emsy",1
"Gm7287",1
"Gm4977",1
"Gm12176",1
"Gm5809",1
"Gm3488",1
"Twnk",1
"Gm8616",1
"Gm26122",1
"Gm13135",1
"H2bc1",1
"Gm6407",1
"Samd4b",1
"Gm43775",1
"Gm23058",1
"Gm5298",1
"Rps23-ps2",1
"Gm4887",1
"Dop1a",1
"Gm42902",1
"Gm5288",1
"Thoc2l",1
"Epb41l4b",1
"Gm22358",1
"Ube4bos2",1
"Gm8396",1
"Gm47385",1
"Gm42432",1
"Gm44261",1
"5033406O09Rik",1
"Gm28417",1
"Gm44235",1
"Disp3",1
"Gm9030",1
"Gm9292",1
"Gm15782",1
"H2ac23",1
"Elapor1",1
"Gm47742",1
"Gm38299",1
"Gm41361",1
"Gm13304",1
"Gm49957",1
"Mymk",1
"Gm19241",1
"Gm9255",1
"Gm47381",1
"Gm41041",1
"Rpl32-ps",1
"Gm41804",1
"Gm8607",1
"Poglut2",1
"Washc1",1
"Gm50263",1
"Gm19817",1
"Gm3002",1
"Gm49066",1
"Gm4973",1
"AC174780.1",1
"A330084C13Rik",1
"H1f11-ps",1
"Gm9029",1
"Gm43124",1
"Gm14630",1
"Gm16305",1
"H2ac24",1
"Gm7043",1
"Gm22334",1
"Mir100hg",1
"Selenoo",1
"D130079A08Rik",1
"Gm8618",1
"Gm8871",1
"Nsmce3",1
"Gm29704",1
"Gm49959",1
"Eef1aknmt",1
"Gm18113",1
"Gm52989",1
"Gm12919",1
"Gm21980",1
"Gm25227",1
"Gm44609",1
"A230057D06Rik",1
"Gm6374",1
"Gm2011",1
"Cplane1",1
"Gm6213",1
"Gm9278",1
"Gm6455",1
"Gm22574",1
"Gm3912",1
"Ccdc92b",1
"Map11",1
"Gm13378",1
"4933409K07Rik",1
"Gm15653",1
"AA388235",1
"Ccdc191",1
"Gm37954",1
"Gm2237",1
"Gm13316",1
"Ccl21d",1
"Coq8a",1
"Rps12-ps1",1
"Gm8897",1
"Pth",1
"Gm11957",1
"Gm7890",1
"1700047E10Rik",1
"Gm44148",1
"Bmt2",1
"Rpl19-ps9",1
"Nsd3",1
"6330419E04Rik",1
"Gm8922",1
"Gm25735",1
"Gm48611",1
"Gm29761",1
"Gm13160",1
"Gm20689",1
"S100a2",1
"H3c6",1
"Gm15773",1
"Gm50144",1
"Zswim9",1
"Gm35021",1
"Gm18913",1
"Gm18078",1
"AC117663.2",1
"Gm44386",1
"Amd-ps7",1
"Gm24598",1
"Gm7389",1
"Gm29755",1
"Gm48990",1
"Eif4a3l1",1
"Gm10715",1
"Gm3164",1
"Cbx3-ps7",1
"Gm46453",1
"Raet1e",1
"Gm50340",1
"Gm46432",1
"Hectd4",1
"Gm31107",1
"Gm9108",1
"Cracd",1
"Gm9130",1
"Etfbkmt",1
"Gm42860",1
"2210409E12Rik",1
"H4c18",1
"Gm5278",1
"Gm9795",1
"Rpl21-ps3",1
"Abitram",1
"D130062J10Rik",1
"Gm34967",1
"Gm20070",1
"Gm15730",1
"Gm50172",1
"Gm11663",1
"Gm47421",1
"Gm12712",1
"Rpsa-ps11",1
"Gm14519",1
"Gm12039",1
"E230020A03Rik",1
"Gm48331",1
"Slurp2",1
"Gm49195",1
"Zfp268",1
"Gm14016",1
"Gm22345",1
"Gm14109",1
"Gm47814",1
"Gm47616",1
"Gm5176",1
"Gm2808",1
"Gm10406",1
"Selenot-ps",1
"Gm30970",1
"Cfap157",1
"Gm15608",1
"Gm11351",1
"Gm6460",1
"Gm40309",1
"Gm5406",1
"Gm16126",1
"4930596I21Rik",1
"Gm35013",1
"Rpl35a-ps7",1
"Gm3020",1
"Gm6069",1
"Fam241a",1
"Carnmt1",1
"Gm5777",1
"Gm14530",1
"Gm43672",1
"Gm5778",1
"Gm47469",1
"H2af-ps2",1
"Gm8108",1
"Gm12722",1
"Gm48850",1
"Gm23749",1
"H4c17",1
"Gm6075",1
"Gm13622",1
"Gm3173",1
"Gml2",1
"Gm7565",1
"Gm36266",1
"Gm19680",1
"Gm42867",1
"Fzd10os",1
"A030001D20Rik",1
"Gm3752",1
"Gm11914",1
"Gm8641",1
"Gm6257",1
"Gm37621",1
"Mir28c",1
"Gm42853",1
"Gm11645",1
"Gm26991",1
"Gm8857",1
"Gm36371",1
"Gm9595",1
"Gm25986",1
"Cdc34b",1
"Speer1",1
"Cycs-ps2",1
"Gm12420",1
"Gm4116",1
"Gm8557",1
"Gm49511",1
"Gm48398",1
"Catsper4",1
"Iho1",1
"Ccn4",1
"Shld2",1
"Gm23677",1
"Gm24440",1
"Gm17756",1
"Gm44897",1
"Gm15467",1
"Gm5459",1
"Gm47605",1
"Gm5066",1
"Gm8276",1
"Gm13136",1
"Gm10409",1
"Gm31282",1
"Rps12-ps5",1
"Gm7105",1
"Rpl31-ps15",1
"Diaph1",1
"Gm14238",1
"5930420M18Rik",1
"Gm41442",1
"Gm12808",1
"Gm21941",1
"Gm13602",1
"Gm4936",1
"4930553P18Rik",1
"Rpl17-ps7",1
"Gm12397",1
"Gm43578",1
"Gm5630",1
"Gm31019",1
"Erbin",1
"Gm5391",1
"Gm44950",1
"Gm33474",1
"Gm6798",1
"Gm13039",1
"Gm11533",1
"Mrtfb",1
"Gm16550",1
"BX666061.1",1
"Igkv5-45",1
"Selenop",1
"Gm10457",1
"Gm48985",1
"Gm24839",1
"Gm48041",1
"Gm1980",1
"Gm7638",1
"Gm43765",1
"Platr15",1
"Gm12905",1
"Gm3307",1
"Gm10237",1
"Gm44288",1
"Gm9040",1
"Gm12240",1
"Gm3005",1
"Gm30400",1
"Gm42621",1
"Gm12799",1
"Gm9044",1
"Gm42622",1
"Gm13359",1
"Gm6013",1
"C1ql2",1
"Gm9856",1
"H4c3",1
"Gm15422",1
"Gm3854",1
"Gm11851",1
"Gm49785",1
"Gm44437",1
"Gm47547",1
"Gm7902",1
"Gm47903",1
"Gm24992",1
"Gm8483",1
"Gm49699",1
"Gm48439",1
"Gm50403",1
"Gm12380",1
"Gm6974",1
"Gm13632",1
"Gm35558",1
"A730063M14Rik",1
"Rny1",1
"Gm38134",1
"Gm10340",1
"Gm12821",1
"Gm47025",1
"Gm3317",1
"Gm9048",1
"4930430E12Rik",1
"Gm21083",1
"Gm8906",1
"Gm6227",1
"Gm12322",1
"Gm5445",1
"Gm43154",1
"Gm8268",1
"Gm24401",1
"Gm38116",1
"Selenok-ps7",1
"Gm45495",1
"Gm15538",1
"Gm37773",1
"Gm13413",1
"Gm50161",1
"Gm8281",1
"Tmem35b",1
"Gm2956",1
"Gm44769",1
"Gm8141",1
"Gm44210",1
"Gm48293",1
"Gm17330",1
"Zfp607b",1
"Gm43582",1
"Gm3252",1
"Rps12-ps2",1
"Gm46332",1
"Gm8258",1
"Gm12194",1
"Gm14274",1
"Gm42508",1
"Gm16416",1
"Gm50470",1
"Mir706",1
"Gm43511",1
"Gm33055",1
"Gm25579",1
"Gm30648",1
"Cilk1",1
"9630014M24Rik",1
"Gm25072",1
"Pym1",1
"Gm43874",1
"Gm7899",1
"Gm12666",1
"Gm18939",1
"Gm43230",1
"Prelid3a",1
"AV356131",1
"Gm21559",1
"Epb41l2",1
"B230112I24Rik",1
"Gm7893",1
"Rab5a-ps",1
"Gm8974",1
"Gm26980",1
"Mrtfa",1
"Gm8834",1
"Atf1-ps",1
"Gm7962",1
"Gm43108",1
"Gm9364",1
"Gm9063",1
"Gm24620",1
"Gm48338",1
"Tlcd5",1
"Niban1",1
"Cfap20dc",1
"Gm13787",1
"Gm8814",1
"Gm6365",1
"Gm32926",1
"Gm42533",1
"Gm6029",1
"Gm15921",1
"Gm48431",1
"Gm36608",1
"Gm43885",1
"Gm37941",1
"Gm9788",1
"Gm18867",1
"Tedc1",1
"Gm6580",1
"Gm42783",1
"Gm43263",1
"5530402G07Rik",1
"Rflnb",1
"Gm45094",1
"Gm49784",1
"H4c1",1
"Scn2a",1
"Gm6543",1
"Gm43549",1
"Gm32432",1
"Gm6794",1
"Ppp4r3a",1
"Gm13731",1
"Gm10601",1
"3110080E11Rik",1
"Cdv3-ps",1
"Gm48913",1
"Gm43238",1
"Gm42919",1
"Taf7l",1
"Gm4322",1
"Gm32802",1
"Gm6947",1
"Gm32717",1
"Gm37917",1
"Ighv1-60",1
"Gm20620",1
"Gm4949",1
"Ncbp3",1
"Rnf183",1
"Gm45820",1
"Gm45453",1
"1110013H19Rik",1
"Gm7556",1
"Gm42608",1
"Gm48238",1
"Gm4953",1
"Gm20208",1
"Gm6157",1
"Gm44983",1
"Ccn1",1
"Gm6134",1
"0710001A04Rik",1
"H2-M10.4",1
"Gm15530",1
"Gm5945",1
"Gm46313",1
"Gm8670",1
"Gm9845",1
"Myorg",1
"mt-Ty",1
"Gm17872",1
"Synb",1
"Gm36988",1
"H2bc14",1
"Gm36936",1
"Gm47101",1
"Rpl21-ps13",1
"Gm11362",1
"Gm13487",1
"Gm13302",1
"Plxna4os2",1
"Gm8976",1
"Gm19617",1
"Gm50322",1
"Gm48100",1
"Gm5037",1
"A530041M06Rik",1
"Gm20163",1
"Gm48035",1
"Pilrb1",1
"Gm8514",1
"Mindy4",1
"Gm17530",1
"Gm15766",1
"Gm16053",1
"Gm42972",1
"Gm43442",1
"Gm15843",1
"Gm12983",1
"Gm48266",1
"Gm49677",1
"Gm23369",1
"Gm5845",1
"Gm2719",1
"Gm9231",1
"Gm12513",1
"Gm45627",1
"Gm12178",1
"Gm12749",1
"Gm44067",1
"Gm18119",1
"Gm4811",1
"Gm12242",1
"Gm24924",1
"Gm7442",1
"Gm44227",1
"Fyb2",1
"Gm21698",1
"Gm18537",1
"Gm14538",1
"Gm8101",1
"Gm32618",1
"Gm9009",1
"Gm13904",1
"Gm48528",1
"Gm48836",1
"Gm44799",1
"Gm20691",1
"Gm44770",1
"Gm9173",1
"Gm12599",1
"Gm48318",1
"Gm28085",1
"Gm5954",1
"Mir758",1
"E230029C05Rik",1
"Olfr1423",1
"Gm12218",1
"Gm29686",1
"Gm17764",1
"Gm50321",1
"Gm17132",1
"Gm37297",1
"Gm44435",1
"Gm49359",1
"Gm50477",1
"H4c11",1
"Gm47136",1
"Gm6423",1
"Gm47103",1
"Zfp972",1
"Gm44164",1
"Gm11367",1
"Gm3033",1
"Gm3526",1
"Gm6961",1
"Gm6336",1
"Gm45148",1
"Gm49205",1
"Gm42439",1
"5033421B08Rik",1
"Gm42840",1
"Gm45844",1
"Gm14056",1
"Gm13276",1
"Gm232",1
"Inka2",1
"Gm49284",1
"Mir5119",1
"5031410I06Rik",1
"Gm43681",1
"Gm41396",1
"Gm20784",1
"Gm16525",1
"Gm2862",1
"Gm21378",1
"Gm13283",1
"Cryzl2",1
"Gm47130",1
"Gm50420",1
"Gm8184",1
"Mir1970",1
"Gm12969",1
"Gm4013",1
"Gm12394",1
"Gm34866",1
"4933412E12Rik",1
"Gm43268",1
"Gm22304",1
"Gm15029",1
"Rpl31-ps4",1
"Gm4012",1
"Gm9497",1
"Gm48446",1
"Gm36445",1
"H2bc9",1
"Snord8",1
"Gm15795",1
"Gm48691",1
"Gm48012",1
"Gm48944",1
"Gm42451",1
"Gm13231",1
"Gm7514",1
"Gm4986",1
"AC156546.1",1
"Gm25909",1
"Gm48355",1
"Nkapd1",1
"Gm5479",1
"Gm5388",1
"Gm32340",1
"Gm43520",1
"Gm7289",1
"Gm21190",1
"Gm8890",1
"Gm20368",1
"Gm7541",1
"Gm8512",1
"Gm50204",1
"Gm5609",1
"Gm3298",1
"Gm42855",1
"Thap6",1
"Gm6039",1
"Trp53rkb",1
"Gm11261",1
"Gm9864",1
"Gm37850",1
"Kmt5c",1
"Gm43343",1
"Gm19326",1
"Gm12377",1
"Gm14859",1
"Zfp990",1
"Gm17415",1
"Gm14822",1
"Gm47894",1
"Mir7078",1
"D130004A15Rik",1
"Gm3264",1
"Eef1akmt3",1
"Gm14813",1
"Gm47810",1
"Rusf1",1
"Tasor",1
"Gm5297",1
"Pdxp",1
"Gm2792",1
"Gm20404",1
"Gm42974",1
"Gm2411",1
"Gm48849",1
"Rpl23a-ps14",1
"Gm8918",1
"Gm44797",1
"Gm19853",1
"Diaph2",1
"Gm9046",1
"Gm37788",1
"Gm47483",1
"9530062K07Rik",1
"Gm13604",1
"Gm9722",1
"Gm43190",1
"Gm6108",1
"Gm5553",1
"Gm2102",1
"Gm13812",1
"AA413626",1
"Gm48887",1
"Gm12529",1
"Gm13810",1
"2310003N18Rik",1
"Gm43535",1
"Gm43165",1
"4833408A19Rik",1
"Gm3325",1
"Gm36958",1
"Mir466i",1
"Try5",1
"Gm8545",1
"Gm37738",1
"Gm14925",1
"Gm43751",1
"Drc3",1
"4930555G01Rik",1
"Gm14411",1
"Gm11434",1
"Gm46339",1
"Gm49051",1
"Gm23527",1
"Gm7614",1
"Patj",1
"Gm25862",1
"Gm21663",1
"Gm16434",1
"Raet1d",1
"Gm48334",1
"Gm3099",1
"Gm9165",1
"Gm9728",1
"Gm29808",1
"Gm33178",1
"2900027M19Rik",1
"Gm49879",1
"Gm9200",1
"Gm37760",1
"Gm5686",1
"Gm34655",1
"Gm13243",1
"Gm45733",1
"Gm31300",1
"Gm45422",1
"Gm43674",1
"Dele1",1
"Gm8865",1
"Gm26953",1
"Gm50390",1
"Gm6659",1
"Shld3",1
"Gm12627",1
"C030006K11Rik",1
"Gm38224",1
"Gm47463",1
"Gm11865",1
"Gm14131",1
"Gm49226",1
"Gm17019",1
"Gm47086",1
"Gm14008",1
"Gm44777",1
"Carmil3",1
"Gm6676",1
"Gm5487",1
"Gm13415",1
"Plaat1",1
"Gm19786",1
"Gm48032",1
"Gm8341",1
"H1f4",1
"Gm50188",1
"Gm9309",1
"Gm45847",1
"Frg2f1",1
"Gm6877",1
"Gm7085",1
"C530044C16Rik",1
"Gm10354",1
"Misp3",1
"Gm7911",1
"Gm2581",1
"H2-M10.3",1
"Tasor2",1
"Gm47617",1
"Gm44550",1
"Dipk2a",1
"Gm16363",1
"Gm9028",1
"Gm48033",1
"Gm37724",1
"Gm47629",1
"Gm4777",1
"Gm5263",1
"D530018E20Rik",1
"Gm48274",1
"Gm37646",1
"Gm49413",1
"Mir23a",1
"Gm48609",1
"Gm48553",1
"Gm48943",1
"Gm5513",1
"Gm14549",1
"Olfr889",1
"Gm44800",1
"Gm47430",1
"Gm6091",1
"Kash5",1
"Gm45435",1
"Gm45756",1
"Gm18735",1
"Gm48998",1
"Nepro",1
"Gm48935",1
"Castor2",1
"Gm13213",1
"Gm37349",1
"D330050I16Rik",1
"Gm43684",1
"Gm48048",1
"Cavin1",1
"Gm13289",1
"Olfr784",1
"Gm37404",1
"Grk3",1
"Gm7039",1
"6330415G19Rik",1
"Gm45155",1
"Gm19531",1
"5330439M10Rik",1
"4930592C13Rik",1
"Gm47585",1
"Il11ra2",1
"Gm7776",1
"Gm48407",1
"Gm27209",1
"Gm13141",1
"Gm42433",1
"6030400A10Rik",1
"Gm20281",1
"Togaram2",1
"Rhox2d",1
"Gm43593",1
"Gm12244",1
"Lrmda",1
"Gm33682",1
"Gm5292",1
"Gm13285",1
"Gm36551",1
"Gm22299",1
"Gm3755",1
"Gm49747",1
"Gm6828",1
"Gm6023",1
"Gm21149",1
"Mir493",1
"Mfsd4b4",1
"Gm17922",1
"Gm20082",1
"Gm13278",1
"Gm8153",1
"Dynlt2a2",1
"Cldn34c3",1
"1110006O24Rik",1
"Gsta2",1
"Gm7114",1
"Gm2099",1
"Gm47131",1
"Gm43341",1
"Gm44091",1
"Gm19590",1
"Gm12468",1
"Acp7",1
"Gm12653",1
"Gm13279",1
"Gm4118",1
"Gm11951",1
"Gm8767",1
"Gm33666",1
"Tent4a",1
"Gm49216",1
"Gm37353",1
"Gm6867",1
"Gm24259",1
"Gm9158",1
"Gm10128",1
"Gm38393",1
"Gm26789",1
"Gm38025",1
"Gm45570",1
"Gm42847",1
"Gm17805",1
"Gm5173",1
"Gm7986",1
"Odad4",1
"C030004G16Rik",1
"AC109619.1",1
"Gm22005",1
"Pilrb2",1
"Gm5047",1
"Gm3791",1
"Gm47712",1
"Gm43362",1
"Gm49797",1
"Gm7347",1
"Gm12035",1
"Gm11604",1
"Gm5380",1
"Gm49125",1
"Carmil1",1
"Utp25",1
"Gm13603",1
"Gm13275",1
"Bbof1",1
"Gm48309",1
"Cfap299",1
"Gm38317",1
"Gm39147",1
"Gm49223",1
"Mir3473a",1
"Gm48054",1
"Gm31698",1
"Gm44836",1
"Gm5055",1
"Gm8231",1
"Gm7198",1
"Smim27",1
"Dynlt2a1",1
"Gm48194",1
"2310074N15Rik",1
"Zfp512b",1
"Rps19-ps10",1
"Taf4",1
"Gm5903",1
"Gm6566",1
"Gm11815",1
"Cfap206",1
"Gm6416",1
"Gm14400",1
"Gm13287",1
"Gm48003",1
"Gm49492",1
"H3c7",1
"Gm29759",1
"Gm49674",1
"Gm48532",1
"Gm14010",1
"Gm49083",1
"Gm41177",1
"Gm37673",1
"Calhm4",1
"Gm9419",1
"Gm49371",1
"Gm13313",1
"9430081H08Rik",1
"Gm43843",1
"Gm43409",1
"Pcnx3",1
"Speer4e",1
"Rubcnl",1
"Gm3278",1
"Gm42696",1
"Gm18076",1
"Gm5237",1
"Gm42595",1
"Gm8860",1
"Gm4968",1
"Olfr1369-ps1",1
"Gm17868",1
"Gm4152",1
"Gm46344",1
"Atp23",1
"Gm8401",1
"Gm6153",1
"Mir23b",1
"Gm37254",1
"Gm48216",1
"Gm8925",1
"Gm38593",1
"Gm11761",1
"Gm22581",1
"9630010A21Rik",1
"Gm44430",1
"Gm45343",1
"Gm14472",1
"Cdin1",1
"Gm9449",1
"Gm50024",1
"Gm24989",1
"Gm41541",1
"Gm13140",1
"Gm5990",1
"Gm44053",1
"Gm43309",1
"Slc10a4-ps",1
"1500002F19Rik",1
"Gm42672",1
"Gm14897",1
"Gm14409",1
"Gm17891",1
"Gm37277",1
"Gm44696",1
"Gm9207",1
"Gm3642",1
"Gm44686",1
"Gm6518",1
"Gm7527",1
"5730507A11Rik",1
"Gm37861",1
"6430553K19Rik",1
"Gm45445",1
"Gm19457",1
"Gm15163",1
"Gm32031",1
"Gm42666",1
"Gm18148",1
"Gm27023",1
"Gm45069",1
"Gm12245",1
"4930532I03Rik",1
"Gm46562",1
"Gm49251",1
"Rps27a-ps1",1
"Gm20454",1
"Gm16494",1
"Gm43359",1
"Rpl23a-ps2",1
"Gm4740",1
"Gm16397",1
"Bicral",1
"Gm5605",1
"Gm4632",1
"Morrbid",1
"Gm16276",1
"Gm13299",1
"Gm7604",1
"Gm7450",1
"Gm37986",1
"Gm45893",1
"Gm30082",1
"Gm20692",1
"Gm4525",1
"Gm6540",1
"Gm13277",1
"Gm7153",1
"B930059L03Rik",1
"4930548G14Rik",1
"Gm6975",1
"Gm43002",1
"Gm6409",1
"Nat8f4",1
"Gm18666",1
"Gm13935",1
"Gm49720",1
"Gm49958",1
"Kyat3",1
"Gm31274",1
"Zbtb11os1",1
"Gm45104",1
"Gm18492",1
"Rpl37-ps1",1
"Gm6486",1
"Gm37274",1
"Gm10356",1
"Gm27956",1
"H4c6",1
"Gm48352",1
"Gm6808",1
"Gm48890",1
"Mfsd4a",1
"Gm25501",1
"Gm14032",1
"Gm50285",1
"Mir5136",1
"Gm9506",1
"Gm46223",1
"Gm38163",1
"Gm4997",1
"Gm49422",1
"Gm46515",1
"Gm43622",1
"Gm20657",1
"Gm4556",1
"Gm1859",1
"Gm9370",1
"Gm49271",1
"Plppr3",1
"Gm48340",1
"Gm37612",1
"Gm50287",1
"Gm11672",1
"4930503E24Rik",1
"Mir3473d",1
"Gm45731",1
"Gm5896",1
"Gm43792",1
"Gm38944",1
"Gm9369",1
"Gm45769",1
"Gm9132",1
"Gm43133",1
"Gm45833",1
"Gm1826",1
"Gm5461",1
"Gm49768",1
"Gm11531",1
"Gm43123",1
